Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,name,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,data_value,message,
8725,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),205,Sunset Park,2002,16.3,,
8726,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),206,Borough Park,2002,15.6,,
8727,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2002,19.5,,
8728,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2002,6.8,,
8729,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2002,8.4,,
8730,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2002,6.3,,
8731,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2002,19,,
8732,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),301,Washington Heights,2002,22.1,,
8733,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2002,28.4,,
8734,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),303,East Harlem,2002,18,,
8735,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),304,Upper West Side,2002,15.1,,
8736,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),305,Upper East Side,2002,11.8,,
8737,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2002,14.9,,
8738,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2002,9.9,,
8739,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2002,17.4,,
8740,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2002,23.1,,
8741,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2002,18.2,,
8742,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2002,10.3,,
8743,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),402,West Queens,2002,10.2,,
8744,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2002,5.5,,
8745,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2002,4.7,,
8746,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2002,7.4,,
8747,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2002,2.7,,
8748,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2002,5.1,,
8749,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),408,Jamaica,2002,5.3,,
8750,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2002,3.5,,
8751,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),410,Rockaways,2002,2.9,,
8752,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),501,Port Richmond,2002,10.8,,
8753,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2002,8.3,,
8754,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),503,Willowbrook,2002,5.8,,
8755,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2002,2.1,,
9030,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2005,20.6,,
9031,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2005,14.9,,
9032,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2005,20.9,,
9033,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2005,13.3,,
9034,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2005,28.8,,
9035,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2005,28.6,,
9036,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2005,15.8,,
9037,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),201,Greenpoint,2005,11,,
9038,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2005,16.1,,
9039,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2005,24.4,,
9040,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),204,East New York,2005,16.4,,
9041,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),205,Sunset Park,2005,11.7,,
9042,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),206,Borough Park,2005,17.4,,
9043,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2005,25,,
9044,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2005,10,,
9045,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2005,10.7,,
9046,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2005,9.2,,
9047,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2005,17.9,,
9048,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),301,Washington Heights,2005,31.8,,
9049,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2005,20.4,,
9050,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),303,East Harlem,2005,22.3,,
9051,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),304,Upper West Side,2005,16.8,,
9052,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),305,Upper East Side,2005,8.1,,
9053,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2005,11.3,,
9054,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2005,9.4,,
9055,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2005,20,,
9056,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2005,20.5,,
9057,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2005,20.3,,
9058,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2005,9.6,,
9059,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),402,West Queens,2005,9.7,,
9060,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2005,6.7,,
9061,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2005,3.8,,
9062,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2005,8.6,,
9063,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2005,7.5,,
9064,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2005,5.7,,
9065,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),408,Jamaica,2005,6,,
9066,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2005,5.3,,
9067,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),410,Rockaways,2005,7.5,,
9068,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),501,Port Richmond,2005,5.8,,
9069,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2005,4.7,,
9070,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),503,Willowbrook,2005,3.5,,
9071,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2005,1.9,,
44887,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2008,20.2,,
44888,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2008,14.2,,
44889,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2008,24.1,,
44890,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2008,15.1,,
44891,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2008,24,,
44892,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2008,31.3,,
44893,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2008,20,,
44894,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),201,Greenpoint,2008,15.2,,
44895,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2008,17.3,,
44896,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2008,27,,
44897,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),204,East New York,2008,16.7,,
44898,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),205,Sunset Park,2008,10.5,,
44899,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),206,Borough Park,2008,13.4,,
44900,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2008,21.1,,
44901,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2008,7.3,,
44902,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2008,8.8,,
44903,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2008,5.2,,
44904,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2008,22.7,,
44905,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),301,Washington Heights,2008,25.1,,
44906,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2008,16.4,,
44907,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),303,East Harlem,2008,21.1,,
44908,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),304,Upper West Side,2008,11,,
44909,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),305,Upper East Side,2008,9.2,,
44910,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2008,12.5,,
44911,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2008,5.4,,
44912,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2008,10.9,,
44913,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2008,20.6,,
44914,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2008,12.1,,
44915,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2008,16.6,,
44916,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),402,West Queens,2008,11.5,,
44917,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2008,8.6,,
44918,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2008,6.3,,
44919,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2008,6.2,,
44920,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2008,7.4,,
44921,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2008,6.4,,
44922,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),408,Jamaica,2008,5.8,,
44923,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2008,8.1,,
44924,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),410,Rockaways,2008,5.1,,
44925,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),501,Port Richmond,2008,8.3,,
44926,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2008,6.7,,
44927,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),503,Willowbrook,2008,5.2,,
44928,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2008,1.8,,
100682,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2011,19.5,,
100683,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2011,18.2,,
100684,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2011,26.1,,
100685,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2011,20,,
100686,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2011,29,,
100687,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2011,29.3,,
100688,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2011,33,,
100689,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),201,Greenpoint,2011,14.1,,
100690,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2011,21.4,,
100691,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2011,22.1,,
100692,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),204,East New York,2011,22.5,,
100693,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),205,Sunset Park,2011,19.4,,
100694,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),206,Borough Park,2011,14.6,,
100695,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2011,24.9,,
100696,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2011,13.7,,
100697,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2011,11.3,,
100698,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2011,10.6,,
100699,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2011,21.4,,
100700,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),301,Washington Heights,2011,26.4,,
100701,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2011,24.1,,
100702,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),303,East Harlem,2011,33.2,,
100703,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),304,Upper West Side,2011,10.9,,
100704,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),305,Upper East Side,2011,10.6,,
100705,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2011,13.5,,
100706,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2011,8.3,,
100707,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2011,11.3,,
100708,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2011,17.5,,
100709,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2011,12,,
100710,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2011,15.6,,
100711,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),402,West Queens,2011,11.8,,
100712,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2011,4.6,,
100713,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2011,4.7,,
100714,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2011,11.3,,
100715,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2011,8.9,,
100716,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2011,7.3,,
100717,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),408,Jamaica,2011,9.6,,
100718,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2011,6.7,,
100719,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),410,Rockaways,2011,7.5,,
100720,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),501,Port Richmond,2011,5.8,,
100721,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2011,5.8,,
100722,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),503,Willowbrook,2011,5.7,,
100723,76,3,22,40,36,Homes with Cracks or Holes,Percent of Households,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2011,1.2,,
8798,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2002,23.5,,
8799,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2002,21.3,,
8800,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2002,31.1,,
8801,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2002,20,,
8802,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2002,37,,
8803,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2002,37.4,,
8804,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2002,28,,
8805,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),201,Greenpoint,2002,5.7,,
8806,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2002,18.2,,
8807,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2002,23.8,,
8808,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),204,East New York,2002,17.3,,
8809,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),205,Sunset Park,2002,17.4,,
8810,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),206,Borough Park,2002,16.7,,
8811,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2002,23.2,,
8812,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2002,12.9,,
8813,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2002,11.8,,
8814,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2002,12.5,,
8815,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2002,16.5,,
8816,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),301,Washington Heights,2002,24.1,,
8817,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2002,25,,
8818,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),303,East Harlem,2002,17.1,,
8819,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),304,Upper West Side,2002,20.2,,
8820,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),305,Upper East Side,2002,16.5,,
8821,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2002,22.1,,
8822,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2002,13.3,,
8823,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2002,18.3,,
8824,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2002,23,,
8825,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2002,18.9,,
8826,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2002,10.5,,
8827,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),402,West Queens,2002,14,,
8828,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2002,11.3,,
8829,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2002,13.3,,
8830,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2002,11.7,,
8831,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2002,14.9,,
8832,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2002,7.2,,
8833,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),408,Jamaica,2002,9.9,,
8834,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2002,9.2,,
8835,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),410,Rockaways,2002,7.5,,
